z,potential
1.999115823207913323e+01,-4.975665675285004252e-01
2.006154963430476812e+01,-4.969892935390955446e-01
2.013194103653039591e+01,-4.963205503557982512e-01
2.020233243875602724e+01,-4.955651457879975408e-01
2.027272384098165858e+01,-4.947297226258600134e-01
2.034311524320728992e+01,-4.938218479261827221e-01
2.041350664543291771e+01,-4.928499741241428311e-01
2.048389804765854905e+01,-4.918227416923858786e-01
2.055428944988418039e+01,-4.907494546475482111e-01
2.062468085210981172e+01,-4.896391977696307185e-01
2.069507225433543951e+01,-4.885012992078154870e-01
2.076546365656107085e+01,-4.873447806104220237e-01
2.083585505878670574e+01,-4.861785277812061823e-01
2.090624646101233708e+01,-4.850105608006672897e-01
2.097663786323796486e+01,-4.838481453521087938e-01
2.104702926546359620e+01,-4.826966685678442670e-01
2.111742066768922754e+01,-4.815597126122297955e-01
2.118781206991485888e+01,-4.804386350661907223e-01
2.125820347214048667e+01,-4.793327694169290942e-01
2.132859487436611801e+01,-4.782393508791155101e-01
2.139898627659174934e+01,-4.771556859705080034e-01
2.146937767881738068e+01,-4.760797158821148400e-01
2.153976908104300847e+01,-4.750128884885978509e-01
2.161016048326864336e+01,-4.739629780683296545e-01
2.168055188549427470e+01,-4.729404172385134886e-01
2.175094328771990604e+01,-4.719545710518097126e-01
2.182133468994553382e+01,-4.710104126340440289e-01
2.189172609217116516e+01,-4.701104725101163395e-01
2.196211749439679650e+01,-4.692556957043870214e-01
2.203250889662242784e+01,-4.684490682670836570e-01
2.210290029884805563e+01,-4.676885583610891350e-01
2.217329170107368697e+01,-4.669686162253058881e-01
2.224368310329931830e+01,-4.662733156911026966e-01
2.231407450552494964e+01,-4.655858022618338810e-01
2.238446590775057743e+01,-4.648873904332134210e-01
2.245485730997621232e+01,-4.641628068768861026e-01
2.252524871220184366e+01,-4.633934636142835739e-01
2.259564011442747145e+01,-4.625660713288485271e-01
2.266603151665310278e+01,-4.616679791027931690e-01
2.273642291887873412e+01,-4.606925764555047653e-01
2.280681432110436546e+01,-4.596437643752063762e-01
2.287720572332999325e+01,-4.585337354189297776e-01
2.294759712555562459e+01,-4.573809146322846964e-01
2.301798852778125593e+01,-4.561986309071463519e-01
2.308837993000688726e+01,-4.549933389231790026e-01
2.315877133223251505e+01,-4.537636293441318358e-01
2.322916273445814994e+01,-4.525025358470518011e-01
2.329955413668378128e+01,-4.512018510852843778e-01
2.336994553890941262e+01,-4.498548483717454416e-01
2.344033694113504041e+01,-4.484554837169098529e-01
2.351072834336067174e+01,-4.470003158015289912e-01
2.358111974558630308e+01,-4.454877810939677496e-01
2.365151114781193442e+01,-4.439185744692226709e-01
2.372190255003756221e+01,-4.422951787448562988e-01
2.379229395226319355e+01,-4.406224608088131212e-01
2.386268535448882488e+01,-4.389070434912517027e-01
2.393307675671445622e+01,-4.371577458093281465e-01
2.400346815894008756e+01,-4.353842421067403712e-01
2.407385956116571890e+01,-4.335977535680723416e-01
2.414425096339135024e+01,-4.318095226285983412e-01
2.421464236561698158e+01,-4.300312844624438191e-01
2.428503376784260936e+01,-4.282736524813086643e-01
2.435542517006824070e+01,-4.265469601030458802e-01
2.442581657229387204e+01,-4.248600799322643229e-01
2.449620797451950338e+01,-4.232201667180171545e-01
2.456659937674513117e+01,-4.216327480495568047e-01
2.463699077897076251e+01,-4.201009080820378161e-01
2.470738218119639384e+01,-4.186259742764101843e-01
2.477777358342202874e+01,-4.172068689806283648e-01
2.484816498564765652e+01,-4.158405304105826650e-01
2.491855638787328786e+01,-4.145214538794629311e-01
2.498894779009891920e+01,-4.132426772996432573e-01
2.505933919232455054e+01,-4.119954649459878770e-01
2.512973059455017832e+01,-4.107720053841490415e-01
2.520012199677580966e+01,-4.095685868672857555e-01
2.527051339900144100e+01,-4.083883823661683121e-01
2.534090480122707234e+01,-4.072441982154997864e-01
2.541129620345270013e+01,-4.061556429085202424e-01
2.548168760567833147e+01,-4.051380277446844924e-01
2.555207900790396636e+01,-4.042010471468614474e-01
2.562247041012959770e+01,-4.033394029617607401e-01
2.569286181235522548e+01,-4.025414773689137693e-01
2.576325321458085682e+01,-4.017900336455743626e-01
2.583364461680648816e+01,-4.010662439660466205e-01
2.590403601903211950e+01,-4.003509048206437271e-01
2.597442742125774728e+01,-3.996244776588624426e-01
2.604481882348337862e+01,-3.988668508083836883e-01
2.611521022570900996e+01,-3.980605850662701228e-01
2.618560162793464130e+01,-3.971867440999649057e-01
2.625599303016026909e+01,-3.962337106404278386e-01
2.632638443238590398e+01,-3.951975184187206946e-01
2.639677583461153532e+01,-3.940905709074947749e-01
2.646716723683716666e+01,-3.929303910692671931e-01
2.653755863906279444e+01,-3.917402858715533509e-01
2.660795004128842578e+01,-3.905307655907347408e-01
2.667834144351405712e+01,-3.893017067697239209e-01
2.674873284573968846e+01,-3.880471488722628814e-01
2.681912424796531624e+01,-3.867581868638609865e-01
2.688951565019094758e+01,-3.854257841949626506e-01
2.695990705241657892e+01,-3.840430205445005130e-01
2.703029845464220671e+01,-3.826050107211991791e-01
2.710068985686783805e+01,-3.811092183899221775e-01
2.717108125909347294e+01,-3.795549963068450827e-01
2.724147266131910428e+01,-3.779439431545790762e-01
2.731186406354473206e+01,-3.762800347641455656e-01
2.738225546577036340e+01,-3.745690118004131874e-01
2.745264686799599474e+01,-3.728188069424709372e-01
2.752303827022162608e+01,-3.710388846984696287e-01
2.759342967244725386e+01,-3.692395301586871570e-01
2.766382107467288520e+01,-3.674322069266058310e-01
2.773421247689851654e+01,-3.656280521750653323e-01
2.780460387912414788e+01,-3.638387653191730853e-01
2.787499528134977567e+01,-3.620750350858989997e-01
2.794538668357541056e+01,-3.603468802897744627e-01
2.801577808580104190e+01,-3.586624885854818312e-01
2.808616948802667324e+01,-3.570287578920704474e-01
2.815656089025230102e+01,-3.554505439261059774e-01
2.822695229247793236e+01,-3.539299888648908543e-01
2.829734369470356370e+01,-3.524676003446555184e-01
2.836773509692919504e+01,-3.510614813968677139e-01
2.843812649915482282e+01,-3.497076985132102078e-01
2.850851790138045416e+01,-3.483998635759642526e-01
2.857890930360608550e+01,-3.471298161185726872e-01
2.864930070583172039e+01,-3.458887041204580792e-01
2.871969210805734818e+01,-3.446679764791658607e-01
2.879008351028297952e+01,-3.434648178704230448e-01
2.886047491250861086e+01,-3.422868657637321843e-01
2.893086631473424220e+01,-3.411521262545406663e-01
2.900125771695986998e+01,-3.400810590529888544e-01
2.907164911918550132e+01,-3.390901767279634882e-01
2.914204052141113266e+01,-3.381838128926560882e-01
2.921243192363676400e+01,-3.373488850416878071e-01
2.928282332586239178e+01,-3.365710682908885087e-01
2.935321472808802312e+01,-3.358328236355992424e-01
2.942360613031365446e+01,-3.351141929999095770e-01
2.949399753253928935e+01,-3.343966065435993729e-01
2.956438893476491714e+01,-3.336596513575060263e-01
2.963478033699054848e+01,-3.328846603207255006e-01
2.970517173921617982e+01,-3.320531370584214881e-01
2.977556314144181115e+01,-3.311481607005073435e-01
2.984595454366743894e+01,-3.301600327290763470e-01
2.991634594589307028e+01,-3.290923002217954196e-01
2.998673734811870162e+01,-3.279587569686257531e-01
3.005712875034433296e+01,-3.267839921005686321e-01
3.012752015256996074e+01,-3.255841293415341342e-01
3.019791155479559208e+01,-3.243669026406089673e-01
3.026830295702122697e+01,-3.231298683417392348e-01
3.033869435924685831e+01,-3.218643813875222692e-01
3.040908576147248610e+01,-3.205611656872486281e-01
3.047947716369811744e+01,-3.192119760150953778e-01
3.054986856592374878e+01,-3.178101063005870364e-01
3.062025996814938011e+01,-3.163514492877685935e-01
3.069065137037500790e+01,-3.148341061282615150e-01
3.076104277260063924e+01,-3.132582696552644319e-01
3.083143417482627058e+01,-3.116265365437219104e-01
3.090182557705190192e+01,-3.099437414068896279e-01
3.097221697927752970e+01,-3.082166179720464139e-01
3.104260838150316459e+01,-3.064540051560286082e-01
3.111299978372879593e+01,-3.046652558765410301e-01
3.118339118595442727e+01,-3.028614096980157822e-01
3.125378258818005506e+01,-3.010534846604097092e-01
3.132417399040568640e+01,-2.992530209176046951e-01
3.139456539263131774e+01,-2.974705563391584207e-01
3.146495679485694907e+01,-2.957172937242860122e-01
3.153534819708257686e+01,-2.940022098636897452e-01
3.160573959930820820e+01,-2.923335262362868892e-01
3.167613100153383954e+01,-2.907174206987362397e-01
3.174652240375946732e+01,-2.891579157272858303e-01
3.181691380598510221e+01,-2.876571386003405340e-01
3.188730520821073355e+01,-2.862145497685231743e-01
3.195769661043636489e+01,-2.848274480778508755e-01
3.202808801266198913e+01,-2.834911850360116170e-01
3.209847941488762046e+01,-2.821984096553513677e-01
3.216887081711325180e+01,-2.809404606634077761e-01
3.223926221933889025e+01,-2.797081518748260609e-01
3.230965362156451448e+01,-2.784947452784620192e-01
3.238004502379014582e+01,-2.773006274063743448e-01
3.245043642601577716e+01,-2.761357341328835591e-01
3.252082782824140850e+01,-2.750220768866890597e-01
3.259121923046703984e+01,-2.739797731363124433e-01
3.266161063269267117e+01,-2.730215264451250068e-01
3.273200203491830251e+01,-2.721442371686346173e-01
3.280239343714393385e+01,-2.713355721768638262e-01
3.287278483936955809e+01,-2.705779381739504830e-01
3.294317624159518942e+01,-2.698525972677432438e-01
3.301356764382082787e+01,-2.691405534061182547e-01
3.308395904604645921e+01,-2.684209729603620476e-01
3.315435044827208344e+01,-2.676760563779973512e-01
3.322474185049771478e+01,-2.668856574646003565e-01
3.329513325272334612e+01,-2.660329709051794667e-01
3.336552465494897746e+01,-2.651016177568628063e-01
3.343591605717460880e+01,-2.640872391320850943e-01
3.350630745940024013e+01,-2.629949403300803068e-01
3.357669886162587147e+01,-2.618461499728275688e-01
3.364709026385150281e+01,-2.606623867416438256e-01
3.371748166607712704e+01,-2.594577344472785430e-01
3.378787306830276549e+01,-2.582363574562767661e-01
3.385826447052839683e+01,-2.569924600396992220e-01
3.392865587275402817e+01,-2.557168928292234966e-01
3.399904727497965240e+01,-2.544008203650583999e-01
