z,charge,chargesum
0.0,-0.0,7.274060280062717e-07
0.07039143027730353,-0.0,7.274060280062717e-07
0.14078286055460706,-0.0,7.274060280062717e-07
0.21117429083191058,-0.0,7.274060280062717e-07
0.28156572110921413,-0.0,7.274060280062717e-07
0.3519571513865176,-0.0,7.274060280062717e-07
0.42234858166382117,-0.0,7.274060280062717e-07
0.4927400119411247,-0.0,7.274060280062717e-07
0.5631314422184283,-0.0,7.274060280062717e-07
0.6335228724957317,-0.0,7.274060280062717e-07
0.7039143027730352,-0.0,7.274060280062717e-07
0.7743057330503388,-0.0,7.274060280062717e-07
0.8446971633276423,-0.0,7.274060280062717e-07
0.9150885936049459,-0.0,7.274060280062717e-07
0.9854800238822494,-0.0,7.274060280062717e-07
1.0558714541595529,-0.0,7.274060280062717e-07
1.1262628844368565,-0.0,7.274060280062717e-07
1.19665431471416,-0.0,7.274060280062717e-07
1.2670457449914634,-0.0,7.274060280062717e-07
1.337437175268767,-0.0,7.274060280062717e-07
1.4078286055460705,-0.0,7.274060280062717e-07
1.478220035823374,-0.0,7.274060280062717e-07
1.5486114661006776,-0.0,7.274060280062717e-07
1.619002896377981,-0.0,7.274060280062717e-07
1.6893943266552847,-0.0,7.274060280062717e-07
1.7597857569325883,-0.0,7.274060280062717e-07
1.8301771872098918,-0.0,7.274060280062717e-07
1.9005686174871952,-0.0,7.274060280062717e-07
1.9709600477644988,-0.0,7.274060280062717e-07
2.0413514780418023,-0.0,7.274060280062717e-07
2.1117429083191057,-0.0,7.274060280062717e-07
2.182134338596409,-0.0,7.274060280062717e-07
2.252525768873713,-0.0,7.274060280062717e-07
2.3229171991510165,-0.0,7.274060280062717e-07
2.39330862942832,-0.0,7.274060280062717e-07
2.4637000597056233,-0.0,7.274060280062717e-07
2.5340914899829268,-0.0,7.274060280062717e-07
2.60448292026023,-0.0,7.274060280062717e-07
2.674874350537534,-0.0,7.274060280062717e-07
2.7452657808148375,-0.0,7.274060280062717e-07
2.815657211092141,-0.0,7.274060280062717e-07
