z,charge,chargesum
0.0,-0.0,6.132753296072815e-05
0.07006874623381985,-0.0,6.132753296072815e-05
0.1401374924676397,-0.0,6.132753296072815e-05
0.21020623870145955,-0.0,6.132753296072815e-05
0.2802749849352794,-0.0,6.132753296072815e-05
0.3503437311690993,-0.0,6.132753296072815e-05
0.4204124774029191,-0.0,6.132753296072815e-05
0.49048122363673896,-0.0,6.132753296072815e-05
0.5605499698705588,-0.0,6.132753296072815e-05
0.6306187161043787,-0.0,6.132753296072815e-05
0.7006874623381986,-0.0,6.132753296072815e-05
0.7707562085720184,-0.0,6.132753296072815e-05
0.8408249548058382,-0.0,6.132753296072815e-05
0.910893701039658,-0.0,6.132753296072815e-05
0.9809624472734779,-0.0,6.132753296072815e-05
1.0510311935072978,-0.0,6.132753296072815e-05
1.1210999397411177,-0.0,6.132753296072815e-05
1.1911686859749375,-0.0,6.132753296072815e-05
1.2612374322087574,-0.0,6.132753296072815e-05
1.3313061784425773,-0.0,6.132753296072815e-05
1.4013749246763971,-0.0,6.132753296072815e-05
1.471443670910217,-0.0,6.132753296072815e-05
1.5415124171440369,-0.0,6.132753296072815e-05
1.6115811633778567,-0.0,6.132753296072815e-05
1.6816499096116764,-0.0,6.132753296072815e-05
1.7517186558454962,-0.0,6.132753296072815e-05
1.821787402079316,-0.0,6.132753296072815e-05
1.891856148313136,-0.0,6.132753296072815e-05
1.9619248945469558,-0.0,6.132753296072815e-05
2.0319936407807755,-0.0,6.132753296072815e-05
2.1020623870145956,-0.0,6.132753296072815e-05
2.1721311332484152,-0.0,6.132753296072815e-05
2.2421998794822353,-0.0,6.132753296072815e-05
2.312268625716055,-0.0,6.132753296072815e-05
2.382337371949875,-0.0,6.132753296072815e-05
2.4524061181836947,-0.0,6.132753296072815e-05
2.522474864417515,-0.0,6.132753296072815e-05
2.5925436106513344,-0.0,6.132753296072815e-05
2.6626123568851545,-0.0,6.132753296072815e-05
2.732681103118974,-0.0,6.132753296072815e-05
2.8027498493527943,-0.0,6.132753296072815e-05
2.872818595586614,-0.0,6.132753296072815e-05
2.942887341820434,-0.0,6.132753296072815e-05
3.0129560880542536,-0.0,6.132753296072815e-05
3.0830248342880737,-0.0,6.132753296072815e-05
3.1530935805218934,-0.0,6.132753296072815e-05
3.2231623267557135,-0.0,6.132753296072815e-05
3.293231072989533,-0.0,6.132753296072815e-05
3.3632998192233527,-0.0,6.132753296072815e-05
3.4333685654571724,-0.0,6.132753296072815e-05
3.5034373116909925,-0.0,6.132753296072815e-05
3.573506057924812,-0.0,6.132753296072815e-05
3.643574804158632,-0.0,6.132753296072815e-05
3.713643550392452,-0.0,6.132753296072815e-05
3.783712296626272,-0.0,6.132753296072815e-05
3.8537810428600916,-0.0,6.132753296072815e-05
3.9238497890939117,-0.0,6.132753296072815e-05
3.9939185353277313,-0.0,6.132753296072815e-05
