z,charge,chargesum
0.0,-0.0,5.509241860243603e-05
0.07006874535538603,-0.0,5.509241860243603e-05
0.14013749071077206,-0.0,5.509241860243603e-05
0.2102062360661581,-0.0,5.509241860243603e-05
0.2802749814215441,-0.0,5.509241860243603e-05
0.35034372677693015,-0.0,5.509241860243603e-05
0.4204124721323162,-0.0,5.509241860243603e-05
0.49048121748770224,-0.0,5.509241860243603e-05
0.5605499628430882,-0.0,5.509241860243603e-05
0.6306187081984742,-0.0,5.509241860243603e-05
0.7006874535538603,-0.0,5.509241860243603e-05
0.7707561989092464,-0.0,5.509241860243603e-05
0.8408249442646324,-0.0,5.509241860243603e-05
0.9108936896200184,-0.0,5.509241860243603e-05
0.9809624349754045,-0.0,5.509241860243603e-05
1.0510311803307906,-0.0,5.509241860243603e-05
1.1210999256861764,-0.0,5.509241860243603e-05
1.1911686710415625,-0.0,5.509241860243603e-05
1.2612374163969484,-0.0,5.509241860243603e-05
1.3313061617523347,-0.0,5.509241860243603e-05
1.4013749071077206,-0.0,5.509241860243603e-05
1.4714436524631067,-0.0,5.509241860243603e-05
1.5415123978184928,-0.0,5.509241860243603e-05
1.611581143173879,-0.0,5.509241860243603e-05
1.6816498885292648,-0.0,5.509241860243603e-05
1.7517186338846509,-0.0,5.509241860243603e-05
1.8217873792400368,-0.0,5.509241860243603e-05
1.891856124595423,-0.0,5.509241860243603e-05
1.961924869950809,-0.0,5.509241860243603e-05
2.031993615306195,-0.0,5.509241860243603e-05
2.102062360661581,-0.0,5.509241860243603e-05
2.172131106016967,-0.0,5.509241860243603e-05
2.242199851372353,-0.0,5.509241860243603e-05
2.312268596727739,-0.0,5.509241860243603e-05
2.382337342083125,-0.0,5.509241860243603e-05
2.452406087438511,-0.0,5.509241860243603e-05
2.522474832793897,-0.0,5.509241860243603e-05
2.5925435781492836,-0.0,5.509241860243603e-05
2.6626123235046695,-0.0,5.509241860243603e-05
2.7326810688600554,-0.0,5.509241860243603e-05
2.8027498142154412,-0.0,5.509241860243603e-05
2.872818559570827,-0.0,5.509241860243603e-05
2.9428873049262134,-0.0,5.509241860243603e-05
3.0129560502815993,-0.0,5.509241860243603e-05
3.0830247956369856,-0.0,5.509241860243603e-05
3.1530935409923715,-0.0,5.509241860243603e-05
3.223162286347758,-0.0,5.509241860243603e-05
3.2932310317031437,-0.0,5.509241860243603e-05
3.3632997770585296,-0.0,5.509241860243603e-05
3.4333685224139154,-0.0,5.509241860243603e-05
3.5034372677693018,-0.0,5.509241860243603e-05
3.5735060131246876,-0.0,5.509241860243603e-05
3.6435747584800735,-0.0,5.509241860243603e-05
3.71364350383546,-0.0,5.509241860243603e-05
3.783712249190846,-0.0,5.509241860243603e-05
3.853780994546232,-0.0,5.509241860243603e-05
3.923849739901618,-0.0,5.509241860243603e-05
3.9939184852570038,-0.0,5.509241860243603e-05
4.06398723061239,-0.0,5.509241860243603e-05
4.134055975967776,-0.0,5.509241860243603e-05
4.204124721323162,-0.0,5.509241860243603e-05
4.274193466678548,-0.0,5.509241860243603e-05
4.344262212033934,-0.0,5.509241860243603e-05
4.4143309573893195,-0.0,5.509241860243603e-05
4.484399702744706,-0.0,5.509241860243603e-05
4.554468448100093,-0.0,5.509241860243603e-05
4.624537193455478,-0.0,5.509241860243603e-05
4.694605938810865,-0.0,5.509241860243603e-05
