z,charge,chargesum
0.0,-0.0,4.364781294520726e-07
0.07006877415849015,-0.0,4.364781294520726e-07
0.1401375483169803,-0.0,4.364781294520726e-07
0.21020632247547044,-0.0,4.364781294520726e-07
0.2802750966339606,-0.0,4.364781294520726e-07
0.3503438707924507,-0.0,4.364781294520726e-07
0.4204126449509409,-0.0,4.364781294520726e-07
0.49048141910943105,-0.0,4.364781294520726e-07
0.5605501932679212,-0.0,4.364781294520726e-07
0.6306189674264113,-0.0,4.364781294520726e-07
0.7006877415849014,-0.0,4.364781294520726e-07
0.7707565157433917,-0.0,4.364781294520726e-07
0.8408252899018818,-0.0,4.364781294520726e-07
0.9108940640603719,-0.0,4.364781294520726e-07
0.9809628382188621,-0.0,4.364781294520726e-07
1.0510316123773522,-0.0,4.364781294520726e-07
1.1211003865358424,-0.0,4.364781294520726e-07
1.1911691606943324,-0.0,4.364781294520726e-07
1.2612379348528227,-0.0,4.364781294520726e-07
1.3313067090113127,-0.0,4.364781294520726e-07
1.4013754831698029,-0.0,4.364781294520726e-07
1.471444257328293,-0.0,4.364781294520726e-07
1.5415130314867833,-0.0,4.364781294520726e-07
1.6115818056452733,-0.0,4.364781294520726e-07
1.6816505798037635,-0.0,4.364781294520726e-07
1.7517193539622538,-0.0,4.364781294520726e-07
1.8217881281207438,-0.0,4.364781294520726e-07
1.891856902279234,-0.0,4.364781294520726e-07
1.9619256764377242,-0.0,4.364781294520726e-07
2.031994450596214,-0.0,4.364781294520726e-07
2.1020632247547044,-0.0,4.364781294520726e-07
2.1721319989131946,-0.0,4.364781294520726e-07
2.242200773071685,-0.0,4.364781294520726e-07
2.3122695472301746,-0.0,4.364781294520726e-07
2.382338321388665,-0.0,4.364781294520726e-07
2.452407095547155,-0.0,4.364781294520726e-07
2.5224758697056453,-0.0,4.364781294520726e-07
2.5925446438641355,-0.0,4.364781294520726e-07
2.6626134180226253,-0.0,4.364781294520726e-07
2.7326821921811155,-0.0,4.364781294520726e-07
2.8027509663396057,-0.0,4.364781294520726e-07
2.8728197404980964,-0.0,4.364781294520726e-07
2.942888514656586,-0.0,4.364781294520726e-07
3.0129572888150764,-0.0,4.364781294520726e-07
3.0830260629735666,-0.0,4.364781294520726e-07
3.153094837132057,-0.0,4.364781294520726e-07
3.2231636112905466,-0.0,4.364781294520726e-07
3.293232385449037,-0.0,4.364781294520726e-07
3.363301159607527,-0.0,4.364781294520726e-07
3.4333699337660173,-0.0,4.364781294520726e-07
3.5034387079245075,-0.0,4.364781294520726e-07
3.5735074820829973,-0.0,4.364781294520726e-07
3.6435762562414875,-0.0,4.364781294520726e-07
3.7136450303999777,-0.0,4.364781294520726e-07
3.783713804558468,-0.0,4.364781294520726e-07
3.8537825787169577,-0.0,4.364781294520726e-07
3.9238513528754484,-0.0,4.364781294520726e-07
3.9939201270339386,-0.0,4.364781294520726e-07
4.063988901192428,-0.0,4.364781294520726e-07
4.134057675350919,-0.0,4.364781294520726e-07
4.204126449509409,-0.0,4.364781294520726e-07
4.274195223667898,-0.0,4.364781294520726e-07
4.344263997826389,-0.0,4.364781294520726e-07
4.414332771984879,-0.0,4.364781294520726e-07
4.48440154614337,-0.0,4.364781294520726e-07
4.55447032030186,-0.0,4.364781294520726e-07
4.624539094460349,-0.0,4.364781294520726e-07
4.69460786861884,-0.0,4.364781294520726e-07
4.76467664277733,-0.0,4.364781294520726e-07
4.834745416935821,-0.0,4.364781294520726e-07
4.90481419109431,-0.0,4.364781294520726e-07
4.9748829652528,-0.0,4.364781294520726e-07
5.044951739411291,-0.0,4.364781294520726e-07
5.115020513569781,-0.0,4.364781294520726e-07
5.185089287728271,-0.0,4.364781294520726e-07
5.255158061886761,-0.0,4.364781294520726e-07
5.325226836045251,-0.0,4.364781294520726e-07
5.395295610203742,-0.0,4.364781294520726e-07
5.465364384362231,-0.0,4.364781294520726e-07
5.535433158520721,-0.0,4.364781294520726e-07
5.6055019326792115,-0.0,4.364781294520726e-07
5.675570706837702,-0.0,4.364781294520726e-07
5.745639480996193,-0.0,4.364781294520726e-07
5.815708255154682,-0.0,4.364781294520726e-07
5.885777029313172,-0.0,4.364781294520726e-07
5.955845803471663,-0.0,4.364781294520726e-07
6.025914577630153,-0.0,4.364781294520726e-07
6.095983351788643,-0.0,4.364781294520726e-07
6.166052125947133,-0.0,4.364781294520726e-07
