z,potential
9.598041194393038822e+00,9.982371736884576574e-01
9.670206917659150747e+00,9.981842172282637815e-01
9.742372640925264449e+00,9.981385977907207829e-01
9.814538364191378150e+00,9.981026541393256402e-01
9.886704087457491852e+00,9.980780002410858387e-01
9.958869810723603777e+00,9.980661519341618160e-01
1.003103553398971570e+01,9.980676796350334001e-01
1.010320125725582940e+01,9.980820664043645873e-01
1.017536698052194311e+01,9.981072663085673868e-01
1.024753270378805503e+01,9.981409324777174019e-01
1.031969842705416873e+01,9.981787038991906114e-01
1.039186415032028243e+01,9.982145830893551786e-01
1.046402987358639436e+01,9.982421240030170395e-01
1.053619559685250806e+01,9.982556146004943898e-01
1.060836132011862176e+01,9.982526705247056764e-01
1.068052704338473546e+01,9.982339649348552779e-01
1.075269276665084739e+01,9.982066232853366028e-01
1.082485848991695931e+01,9.981776806413156233e-01
1.089702421318307302e+01,9.981570458676504165e-01
1.096918993644918672e+01,9.981436141118285033e-01
1.104135565971529864e+01,9.981374016632574842e-01
1.111352138298141234e+01,9.981302136488492405e-01
1.118568710624752605e+01,9.981178485768265052e-01
1.125785282951363975e+01,9.980962174157335109e-01
1.133001855277975167e+01,9.980666432047361480e-01
1.140218427604586537e+01,9.980333044282422295e-01
1.147434999931197908e+01,9.980019231858847650e-01
1.154651572257809278e+01,9.979769674544021196e-01
1.161868144584420293e+01,9.979621221520093011e-01
1.169084716911031663e+01,9.979592924571333290e-01
1.176301289237643033e+01,9.979683539870617404e-01
1.183517861564254225e+01,9.979895024547420501e-01
1.190734433890865596e+01,9.980205685304478491e-01
1.197951006217476966e+01,9.980594736725898475e-01
1.205167578544088336e+01,9.981035116790167860e-01
1.212384150870699528e+01,9.981496360093117248e-01
1.219600723197310899e+01,9.981946656126040596e-01
1.226817295523922269e+01,9.982354567521881661e-01
1.234033867850533639e+01,9.982689828233194396e-01
1.241250440177144654e+01,9.982922817205854837e-01
1.248467012503756024e+01,9.983040740397122192e-01
1.255683584830367394e+01,9.983036559026874368e-01
1.262900157156978764e+01,9.982899442700194914e-01
1.270116729483589957e+01,9.982663345078928163e-01
1.277333301810201327e+01,9.982360204521626423e-01
1.284549874136812697e+01,9.982043091047591021e-01
1.291766446463423890e+01,9.981768562157028457e-01
1.298983018790035260e+01,9.981592896090483169e-01
1.306199591116646630e+01,9.981547762345625019e-01
1.313416163443258000e+01,9.981598173868293511e-01
1.320632735769869193e+01,9.981706280006824583e-01
1.327849308096480385e+01,9.981787800068679939e-01
1.335065880423091755e+01,9.981779405006958594e-01
1.342282452749703126e+01,9.981651340020616381e-01
1.349499025076314318e+01,9.981400447530834885e-01
1.356715597402925688e+01,9.981023579389632916e-01
1.363932169729537058e+01,9.980546741255169607e-01
1.371148742056148429e+01,9.979965123761156409e-01
1.378365314382759621e+01,9.979270680984018149e-01
1.385581886709370991e+01,9.978448833135258322e-01
1.392798459035982361e+01,9.977512870806727330e-01
1.400015031362593554e+01,9.976485222772951689e-01
1.407231603689204746e+01,9.975389587860140628e-01
1.414448176015816117e+01,9.974286126942794040e-01
1.421664748342427487e+01,9.973221150410710445e-01
1.428881320669038679e+01,9.972243968895798671e-01
1.436097892995650049e+01,9.971410341672770627e-01
1.443314465322261420e+01,9.970761253523703349e-01
1.450531037648872790e+01,9.970328822162898286e-01
1.457747609975483982e+01,9.970134941192644318e-01
1.464964182302095352e+01,9.970186759211308036e-01
1.472180754628706723e+01,9.970481822972510066e-01
1.479397326955318093e+01,9.971000270457910375e-01
1.486613899281929108e+01,9.971714519739356408e-01
1.493830471608540478e+01,9.972583522198236183e-01
1.501047043935151848e+01,9.973553619535409087e-01
1.508263616261763040e+01,9.974568426928407394e-01
1.515480188588374411e+01,9.975570637763301329e-01
1.522696760914985781e+01,9.976504990209233981e-01
1.529913333241597151e+01,9.977324693081158768e-01
1.537129905568208343e+01,9.977983452246126372e-01
1.544346477894819714e+01,9.978472938957334559e-01
1.551563050221431084e+01,9.978791759259230121e-01
1.558779622548042454e+01,9.978956400034247887e-01
1.565996194874653469e+01,9.979000469821601715e-01
1.573212767201264839e+01,9.978980649862756458e-01
1.580429339527876209e+01,9.978970132887440281e-01
1.587645911854487579e+01,9.979027249657017595e-01
1.594862484181098772e+01,9.979188570816220905e-01
1.602079056507710320e+01,9.979495574931508406e-01
1.609295628834321334e+01,9.979930512249688412e-01
1.616512201160932705e+01,9.980474983582060533e-01
1.623728773487544075e+01,9.981081111899970937e-01
1.630945345814155445e+01,9.981694681461799057e-01
1.638161918140766815e+01,9.982290012930469247e-01
1.645378490467377830e+01,9.982814409990671267e-01
1.652595062793989200e+01,9.983247550866886089e-01
1.659811635120600570e+01,9.983570690536752723e-01
1.667028207447211940e+01,9.983767253061585079e-01
1.674244779773823311e+01,9.983829922126236101e-01
1.681461352100434681e+01,9.983762232176724982e-01
1.688677924427045696e+01,9.983570414088425160e-01
1.695894496753657066e+01,9.983267475780924771e-01
1.703111069080268436e+01,9.982871108160252804e-01
1.710327641406879806e+01,9.982399073336765127e-01
1.717544213733490821e+01,9.981874482587492770e-01
1.724760786060102546e+01,9.981325610922553437e-01
1.731977358386713561e+01,9.980769841077725690e-01
1.739193930713324932e+01,9.980228618218538461e-01
1.746410503039936302e+01,9.979725934624098516e-01
1.753627075366547672e+01,9.979250090293284581e-01
1.760843647693159042e+01,9.978805087983543265e-01
1.768060220019770057e+01,9.978363375336972707e-01
1.775276792346381427e+01,9.977904557870388436e-01
1.782493364672992797e+01,9.977418545096108371e-01
1.789709936999604167e+01,9.976931839849159100e-01
1.796926509326215182e+01,9.976506360596748557e-01
1.804143081652826908e+01,9.976239579904014887e-01
1.811359653979437923e+01,9.976182265946510475e-01
1.818576226306049648e+01,9.976311105967107240e-01
1.825792798632660663e+01,9.976521744684537785e-01
1.833009370959272033e+01,9.976624716220945377e-01
1.840225943285883403e+01,9.976432662037132415e-01
1.847442515612494418e+01,9.975799895404769968e-01
1.854659087939105788e+01,9.974676727734771431e-01
1.861875660265717158e+01,9.973099047664651939e-01
1.869092232592328529e+01,9.971162623877137809e-01
1.876308804918939543e+01,9.968983239740316638e-01
1.883525377245551269e+01,9.966673452244553255e-01
1.890741949572162284e+01,9.964353215821398768e-01
1.897958521898774009e+01,9.962103362801877360e-01
1.905175094225385024e+01,9.959999689438544523e-01
1.912391666551996394e+01,9.958094064422081670e-01
1.919608238878607764e+01,9.956417824614619549e-01
1.926824811205218779e+01,9.954982584273763813e-01
1.934041383531830149e+01,9.953782794136254441e-01
1.941257955858441520e+01,9.952793029928849178e-01
1.948474528185052890e+01,9.951972770074197783e-01
1.955691100511664260e+01,9.951274443447136742e-01
1.962907672838275630e+01,9.950638673779017562e-01
1.970124245164886645e+01,9.950023639813175835e-01
1.977340817491498370e+01,9.949406674648579862e-01
1.984557389818109385e+01,9.948810576223506841e-01
1.991773962144720755e+01,9.948306187880655571e-01
1.998990534471332126e+01,9.948010811634127037e-01
2.006207106797943140e+01,9.948070257144987494e-01
2.013423679124554511e+01,9.948589797200854123e-01
2.020640251451165881e+01,9.949625178232236467e-01
2.027856823777777251e+01,9.951097909957182797e-01
2.035073396104388621e+01,9.952824819265373435e-01
2.042289968430999991e+01,9.954597477610629408e-01
2.049506540757611006e+01,9.956258417769314750e-01
2.056723113084222732e+01,9.957794488803279886e-01
2.063939685410833746e+01,9.959258827949334369e-01
2.071156257737445117e+01,9.960775142824417339e-01
2.078372830064056487e+01,9.962329490301010670e-01
2.085589402390667502e+01,9.963718807940752376e-01
2.092805974717278872e+01,9.964562182507925581e-01
2.100022547043890242e+01,9.964341457531787905e-01
2.107239119370501612e+01,9.962516040517885862e-01
2.114455691697112982e+01,9.958599337375925176e-01
2.121672264023724352e+01,9.952214991083043749e-01
2.128888836350335367e+01,9.943092518167827576e-01
2.136105408676947093e+01,9.931084837386316977e-01
2.143321981003558108e+01,9.916149151502261505e-01
2.150538553330169478e+01,9.898331875344665853e-01
2.157755125656780848e+01,9.877751816961624076e-01
2.164971697983391863e+01,9.854584934296267695e-01
2.172188270310003588e+01,9.829050274633099882e-01
2.179404842636614603e+01,9.801391345462792115e-01
2.186621414963225973e+01,9.771873032244143831e-01
2.193837987289837343e+01,9.740763760537921589e-01
2.201054559616448714e+01,9.708339907717172812e-01
2.208271131943059729e+01,9.674874390821256442e-01
2.215487704269671454e+01,9.640636939923591386e-01
2.222704276596282469e+01,9.605892766308732345e-01
2.229920848922893839e+01,9.570897111174553329e-01
2.237137421249505209e+01,9.535884262465670336e-01
2.244353993576116224e+01,9.501062667982438370e-01
2.251570565902727949e+01,9.466593105733005498e-01
2.258787138229338964e+01,9.432576926897902059e-01
2.266003710555950335e+01,9.399048085753586301e-01
2.273220282882561705e+01,9.365982670711580083e-01
2.280436855209173075e+01,9.333315611329653372e-01
2.287653427535784090e+01,9.300970481940158407e-01
2.294869999862395815e+01,9.268950950469130312e-01
2.302086572189006830e+01,9.237371858074105990e-01
2.309303144515618555e+01,9.206439214184656272e-01
2.316519716842229570e+01,9.176392554620536046e-01
2.323736289168840585e+01,9.147383315533673676e-01
2.330952861495452311e+01,9.119499969546138729e-01
2.338169433822063326e+01,9.092741264010560931e-01
2.345386006148674696e+01,9.067130185463143643e-01
2.352602578475286066e+01,9.042785250097715721e-01
2.359819150801897436e+01,9.019736902794913691e-01
2.367035723128508451e+01,8.997828338819090499e-01
2.374252295455120176e+01,8.976725855378764329e-01
2.381468867781731191e+01,8.955934255844374414e-01
2.388685440108342917e+01,8.934960341588680244e-01
2.395902012434953932e+01,8.913335111750013695e-01
2.403118584761564946e+01,8.890589380212624571e-01
2.410335157088176672e+01,8.866281648815117489e-01
2.417551729414787687e+01,8.840004184520972030e-01
2.424768301741399057e+01,8.811513205085756972e-01
2.431984874068010427e+01,8.780777799152018614e-01
2.439201446394621797e+01,8.748069346674745006e-01
2.446418018721232812e+01,8.713894559930810413e-01
2.453634591047844538e+01,8.678742034081452505e-01
2.460851163374455552e+01,8.642911359628834278e-01
2.468067735701067278e+01,8.606405658675659875e-01
2.475284308027678293e+01,8.569055487665302451e-01
2.482500880354289308e+01,8.530611326760425550e-01
2.489717452680901033e+01,8.490838924513037789e-01
2.496934025007512048e+01,8.449547655616425068e-01
2.504150597334123418e+01,8.406607264067176288e-01
2.511367169660734788e+01,8.361952064903385162e-01
2.518583741987346158e+01,8.315584448480815016e-01
2.525800314313957529e+01,8.267571585290616198e-01
2.533016886640568899e+01,8.218047273647167694e-01
2.540233458967179914e+01,8.167205965039502358e-01
2.547450031293791639e+01,8.115295049381044956e-01
2.554666603620402654e+01,8.062608526147087007e-01
2.561883175947013669e+01,8.009462485826258638e-01
2.569099748273625394e+01,7.956190074966063008e-01
2.576316320600236409e+01,7.903125382004461130e-01
2.583532892926847779e+01,7.850598189462520970e-01
2.590749465253459149e+01,7.798914908542525781e-01
2.597966037580070520e+01,7.748359377588975860e-01
2.605182609906681890e+01,7.699169184140077782e-01
2.612399182233293260e+01,7.651533152533517290e-01
2.619615754559904275e+01,7.605570070898507451e-01
2.626832326886516000e+01,7.561334513559667680e-01
2.634048899213127015e+01,7.518807471112315399e-01
2.641265471539738385e+01,7.477899752933847566e-01
2.648482043866349755e+01,7.438445245220317581e-01
2.655698616192960770e+01,7.400214885977171031e-01
2.662915188519572141e+01,7.362934613081277835e-01
2.670131760846183511e+01,7.326318998092555823e-01
2.677348333172794881e+01,7.290194956921977054e-01
2.684564905499406251e+01,7.254618833092320029e-01
2.691781477826017621e+01,7.219948679034613459e-01
2.698998050152628636e+01,7.186797810270028064e-01
2.706214622479240361e+01,7.155695922717749680e-01
2.713431194805851376e+01,7.126956775891654106e-01
2.720647767132462747e+01,7.100485855347198338e-01
2.727864339459074117e+01,7.075906884486341530e-01
2.735080911785685132e+01,7.052729070177485848e-01
2.742297484112296857e+01,7.030433208095850928e-01
2.749514056438907872e+01,7.008497364798788043e-01
2.756730628765519242e+01,6.986409679077253410e-01
2.763947201092130612e+01,6.963654352016472870e-01
2.771163773418741982e+01,6.939740480453677751e-01
2.778380345745352997e+01,6.914190173841743281e-01
2.785596918071964723e+01,6.886555516135091093e-01
2.792813490398575738e+01,6.856528738742267981e-01
2.800030062725187108e+01,6.824152288507343567e-01
2.807246635051798478e+01,6.789862829163251234e-01
2.814463207378409493e+01,6.754308636375943031e-01
2.821679779705021218e+01,6.718051076042528269e-01
2.828896352031632233e+01,6.681319348286611781e-01
2.836112924358243603e+01,6.644021729094631290e-01
2.843329496684854973e+01,6.605908344139234112e-01
2.850546069011466344e+01,6.566687758550083798e-01
2.857762641338077358e+01,6.526109408656525224e-01
2.864979213664689084e+01,6.483979703541610240e-01
2.872195785991300099e+01,6.440177240056588204e-01
2.879412358317911824e+01,6.394647261864725429e-01
2.886628930644522839e+01,6.347398773929141536e-01
2.893845502971133854e+01,6.298512482095541820e-01
2.901062075297745579e+01,6.248129014694783212e-01
2.908278647624356594e+01,6.196454364689645278e-01
2.915495219950967964e+01,6.143744220047998583e-01
2.922711792277579335e+01,6.090296364308985799e-01
2.929928364604190705e+01,6.036434719837451279e-01
2.937144936930801720e+01,5.982494409973416749e-01
2.944361509257413445e+01,5.928815105620027781e-01
2.951578081584024460e+01,5.875729922778641923e-01
2.958794653910636185e+01,5.823551019982399213e-01
2.966011226237247200e+01,5.772562184384831818e-01
2.973227798563858215e+01,5.723000182406575709e-01
2.980444370890469941e+01,5.675044539000413391e-01
2.987660943217080955e+01,5.628809816219125794e-01
2.994877515543692326e+01,5.584336293062421852e-01
3.002094087870303696e+01,5.541597278874289545e-01
3.009310660196915066e+01,5.500493535442383397e-01
3.016527232523526081e+01,5.460851785036866524e-01
3.023743804850137806e+01,5.422435414032075185e-01
3.030960377176748821e+01,5.384960613220155512e-01
3.038176949503360547e+01,5.348137259939017563e-01
3.045393521829971561e+01,5.311776161288498388e-01
3.052610094156582576e+01,5.275926487219627647e-01
3.059826666483194302e+01,5.240991684962647001e-01
3.067043238809805317e+01,5.207656827080765494e-01
3.074259811136416687e+01,5.176533703181653845e-01
3.081476383463028057e+01,5.147894961762661259e-01
3.088692955789639427e+01,5.121551087148699111e-01
3.095909528116250797e+01,5.097075063304212783e-01
3.103126100442862167e+01,5.073939036435901606e-01
3.110342672769473182e+01,5.051631663086423307e-01
3.117559245096084908e+01,5.029635408622273873e-01
3.124775817422695923e+01,5.007436232786337538e-01
3.131992389749306938e+01,4.984525090841046002e-01
3.139208962075918663e+01,4.960398310798788124e-01
3.146425534402529678e+01,4.934578499033759336e-01
3.153642106729141048e+01,4.906609645107478102e-01
3.160858679055752418e+01,4.876218484909146111e-01
3.168075251382363788e+01,4.843475979065536841e-01
3.175291823708975159e+01,4.808898788000608993e-01
3.182508396035586529e+01,4.773151385622930731e-01
3.189724968362197544e+01,4.736770156491787453e-01
3.196941540688809269e+01,4.699932400591582127e-01
3.204158113015420639e+01,4.662525300598508449e-01
3.211374685342031654e+01,4.624274987545431426e-01
3.218591257668642669e+01,4.584891365011138920e-01
3.225807829995254394e+01,4.544120329185545315e-01
3.233024402321865409e+01,4.501773256258582712e-01
3.240240974648477135e+01,4.457732745011123154e-01
3.247457546975088150e+01,4.411946342260795184e-01
3.254674119301699875e+01,4.364437806039969669e-01
3.261890691628310890e+01,4.315291785417515458e-01
3.269107263954921905e+01,4.264661857722010785e-01
3.276323836281533630e+01,4.212764132314835153e-01
3.283540408608144645e+01,4.159860252271095349e-01
3.290756980934755660e+01,4.106253084447885060e-01
3.297973553261367385e+01,4.052271126249153421e-01
3.305190125587978400e+01,3.998247359618549712e-01
3.312406697914590126e+01,3.944519695376326740e-01
3.319623270241201141e+01,3.891417697265974751e-01
3.326839842567812155e+01,3.839253766653861200e-01
3.334056414894423881e+01,3.788308708236827194e-01
3.341272987221034896e+01,3.738814500640436078e-01
3.348489559547646621e+01,3.690947482001002422e-01
3.355706131874257636e+01,3.644817352623407336e-01
3.362922704200869362e+01,3.600462485093445797e-01
3.370139276527480376e+01,3.557844549404178269e-01
3.377355848854091391e+01,3.516853421774737698e-01
3.384572421180703117e+01,3.477309710949120225e-01
3.391788993507314132e+01,3.438963034474466496e-01
3.399005565833925857e+01,3.401526727509598391e-01
3.406222138160536872e+01,3.364706870801016936e-01
3.413438710487147887e+01,3.328341453634477975e-01
3.420655282813759612e+01,3.292521770587695240e-01
3.427871855140371338e+01,3.257681609161561798e-01
3.435088427466981642e+01,3.224509979381880442e-01
3.442304999793593367e+01,3.193612206980389612e-01
3.449521572120205093e+01,3.165197004165056227e-01
3.456738144446815397e+01,3.139061793173109627e-01
3.463954716773427123e+01,3.114742269424993770e-01
3.471171289100038848e+01,3.091715572163482029e-01
3.478387861426649863e+01,3.069454387950938945e-01
3.485604433753260878e+01,3.047446365504115073e-01
3.492821006079872603e+01,3.025170752000182484e-01
3.500037578406484329e+01,3.002111259366436191e-01
3.507254150733095344e+01,2.977772165812012650e-01
3.514470723059706359e+01,2.951668210819619609e-01
3.521687295386318084e+01,2.923350547147743894e-01
3.528903867712929099e+01,2.892573924084642645e-01
3.536120440039540114e+01,2.859476318691710484e-01
3.543337012366151839e+01,2.824589205754440280e-01
3.550553584692762854e+01,2.788620696145394096e-01
3.557770157019374579e+01,2.752066609441000122e-01
3.564986729345985594e+01,2.715058148576794950e-01
3.572203301672596609e+01,2.677444395612992856e-01
3.579419873999208335e+01,2.638949878627399048e-01
3.586636446325820060e+01,2.599286147870407682e-01
3.593853018652430364e+01,2.558200177286554799e-01
3.601069590979042090e+01,2.515514465819624346e-01
3.608286163305653815e+01,2.471119619885956409e-01
3.615502735632264120e+01,2.424977013390747504e-01
3.622719307958875845e+01,2.377112302416842238e-01
3.629935880285487571e+01,2.327624452831818791e-01
3.637152452612099296e+01,2.276678258332060223e-01
3.644369024938709600e+01,2.224494726526082267e-01
3.651585597265321326e+01,2.171346321677953828e-01
3.658802169591933051e+01,2.117539333873437457e-01
3.666018741918544066e+01,2.063405560751039591e-01
3.673235314245155081e+01,2.009278815928280670e-01
3.680451886571766806e+01,1.955496879422144174e-01
3.687668458898377821e+01,1.902391486813297672e-01
3.694885031224988836e+01,1.850267731228544266e-01
3.702101603551600562e+01,1.799400303860582695e-01
3.709318175878211576e+01,1.750018597786622554e-01
3.716534748204823302e+01,1.702285791530348535e-01
3.723751320531434317e+01,1.656304473431053081e-01
3.730967892858045332e+01,1.612097372439140752e-01
3.738184465184657057e+01,1.569618721438613695e-01
3.745401037511268783e+01,1.528744972455670648e-01
3.752617609837879087e+01,1.489286537641452135e-01
3.759834182164490812e+01,1.450982960125175025e-01
3.767050754491102538e+01,1.413545911494352714e-01
3.774267326817714263e+01,1.376694664892919029e-01
3.781483899144324567e+01,1.340293124980699579e-01
3.788700471470936293e+01,1.304487224508743548e-01
3.795917043797548018e+01,1.269781630646446557e-01
3.803133616124158323e+01,1.236854849755678748e-01
3.810350188450770048e+01,1.206290347181922518e-01
3.817566760777381774e+01,1.178206025181747635e-01
3.824783333103992788e+01,1.152353153310693573e-01
3.831999905430603803e+01,1.128245916103398361e-01
3.839216477757215529e+01,1.105348505144893301e-01
3.846433050083826544e+01,1.083151242685180121e-01
3.853649622410437559e+01,1.061122779324415316e-01
3.860866194737049284e+01,1.038738050528981577e-01
3.868082767063660299e+01,1.015487561256605969e-01
3.875299339390272024e+01,9.908751714720584469e-02
3.882515911716883039e+01,9.643940751189071514e-02
3.889732484043494054e+01,9.356105842686895935e-02
3.896949056370105779e+01,9.043594316812424150e-02
3.904165628696717505e+01,8.708421074282723939e-02
3.911382201023328520e+01,8.356757671733563986e-02
3.918598773349939535e+01,7.995433996438590374e-02
3.925815345676551260e+01,7.628697810613842278e-02
3.933031918003162986e+01,7.257390113863176895e-02
3.940248490329773290e+01,6.879578216666648594e-02
3.947465062656385015e+01,6.492371695731273540e-02
3.954681634982996741e+01,6.092865510648148158e-02
3.961898207309607045e+01,5.678700033581968870e-02
3.969114779636218771e+01,5.248190686025349522e-02
3.976331351962830496e+01,4.800341229492443434e-02
3.983547924289441511e+01,4.334879595961931703e-02
3.990764496616052526e+01,3.852240184018346225e-02
3.997981068942664251e+01,3.353518042695477486e-02
4.005197641269275266e+01,2.840512606875855023e-02
4.012414213595886281e+01,2.315540562544596628e-02
4.019630785922498006e+01,1.781430470528986426e-02
4.026847358249109021e+01,1.241288087439976727e-02
4.034063930575720747e+01,6.984276605787063941e-03
4.041280502902331762e+01,1.562245450141457612e-03
4.048497075228942776e+01,-3.819590290637853505e-03
4.055713647555554502e+01,-9.128789725651589165e-03
4.062930219882166227e+01,-1.433460023062411472e-02
4.070146792208777242e+01,-1.941038258487652948e-02
4.077363364535388257e+01,-2.433409590517821713e-02
4.084579936861999983e+01,-2.908993653557270798e-02
4.091796509188611708e+01,-3.366908021694108716e-02
4.099013081515222012e+01,-3.807024979432447470e-02
4.106229653841833738e+01,-4.229914808221024725e-02
4.113446226168445463e+01,-4.636961951680397542e-02
4.120662798495055767e+01,-5.030182187508550756e-02
4.127879370821667493e+01,-5.412256695841935472e-02
4.135095943148279218e+01,-5.786197175274337273e-02
4.142312515474890233e+01,-6.154583879183803119e-02
4.149529087801501248e+01,-6.518478421236290066e-02
4.156745660128112974e+01,-6.875826076363186767e-02
4.163962232454723988e+01,-7.221034925811713190e-02
4.171178804781335003e+01,-7.547351513979692894e-02
4.178395377107946729e+01,-7.849561462654350286e-02
4.185611949434557744e+01,-8.127010913408726223e-02
