z,potential
2.136105408676947093e+01,9.911776412340289610e-01
2.143321981003558108e+01,9.893854508578555640e-01
2.150538553330169478e+01,9.873454716496468109e-01
2.157755125656780848e+01,9.850812947549737464e-01
2.164971697983391863e+01,9.826207602263363761e-01
2.172188270310003588e+01,9.799937451240552377e-01
2.179404842636614603e+01,9.772308967048969341e-01
2.186621414963225973e+01,9.743619516045455287e-01
2.193837987289837343e+01,9.714153557896082480e-01
2.201054559616448714e+01,9.684175328274102768e-01
2.208271131943059729e+01,9.653917805515932482e-01
2.215487704269671454e+01,9.623583058900861964e-01
2.222704276596282469e+01,9.593337082621705703e-01
2.229920848922893839e+01,9.563296678557948738e-01
2.237137421249505209e+01,9.533529646925535950e-01
2.244353993576116224e+01,9.504041169801111799e-01
2.251570565902727949e+01,9.474770056389754114e-01
2.258787138229338964e+01,9.445591683486458390e-01
2.266003710555950335e+01,9.416336407423663291e-01
2.273220282882561705e+01,9.386840745456638269e-01
2.280436855209173075e+01,9.357050906074572127e-01
2.287653427535784090e+01,9.327153696328793764e-01
2.294869999862395815e+01,9.297658510575605995e-01
2.302086572189006830e+01,9.269233032661019500e-01
2.309303144515618555e+01,9.242462490432094002e-01
2.316519716842229570e+01,9.217601264096374480e-01
2.323736289168840585e+01,9.194598528083658406e-01
2.330952861495452311e+01,9.173154929440762162e-01
2.338169433822063326e+01,9.152840150511816208e-01
2.345386006148674696e+01,9.133160292972152261e-01
2.352602578475286066e+01,9.113613335100202439e-01
2.359819150801897436e+01,9.093682784657922680e-01
2.367035723128508451e+01,9.072882852482426763e-01
2.374252295455120176e+01,9.050778959442457028e-01
2.381468867781731191e+01,9.027029000496405997e-01
2.388685440108342917e+01,9.001384064026906051e-01
2.395902012434953932e+01,8.973646091054138241e-01
2.403118584761564946e+01,8.943698789514604730e-01
2.410335157088176672e+01,8.911636141376902964e-01
2.417551729414787687e+01,8.877803291171164624e-01
2.424768301741399057e+01,8.842685295636159015e-01
2.431984874068010427e+01,8.806643424856841484e-01
2.439201446394621797e+01,8.769813328373650130e-01
2.446418018721232812e+01,8.732086190766918943e-01
2.453634591047844538e+01,8.693256852912361055e-01
2.460851163374455552e+01,8.653093283046980888e-01
2.468067735701067278e+01,8.611398692586562653e-01
2.475284308027678293e+01,8.568018694808612334e-01
2.482500880354289308e+01,8.522869585723449326e-01
2.489717452680901033e+01,8.475930758812633137e-01
2.496934025007512048e+01,8.427264050506727555e-01
2.504150597334123418e+01,8.377000324142662713e-01
2.511367169660734788e+01,8.325349741193390773e-01
2.518583741987346158e+01,8.272578887217951760e-01
2.525800314313957529e+01,8.219003843147307808e-01
2.533016886640568899e+01,8.164960261707956413e-01
2.540233458967179914e+01,8.110789893978581633e-01
2.547450031293791639e+01,8.056823352860923437e-01
2.554666603620402654e+01,8.003362541236406225e-01
2.561883175947013669e+01,7.950682630840200105e-01
2.569099748273625394e+01,7.899027213930872593e-01
2.576316320600236409e+01,7.848607138252761128e-01
2.583532892926847779e+01,7.799595910304355506e-01
2.590749465253459149e+01,7.752124181334022479e-01
2.597966037580070520e+01,7.706269452864362712e-01
2.605182609906681890e+01,7.662047394797948385e-01
2.612399182233293260e+01,7.619402046622114621e-01
2.619615754559904275e+01,7.578193501874999072e-01
2.626832326886516000e+01,7.538209826583694984e-01
2.634048899213127015e+01,7.499202203261331467e-01
2.641265471539738385e+01,7.460937002732356271e-01
2.648482043866349755e+01,7.423296521640968537e-01
2.655698616192960770e+01,7.386347028378291713e-01
2.662915188519572141e+01,7.350388146444598592e-01
2.670131760846183511e+01,7.315900495041181006e-01
2.677348333172794881e+01,7.283387053762877539e-01
2.684564905499406251e+01,7.253147205907091166e-01
2.691781477826017621e+01,7.225179493230432515e-01
2.698998050152628636e+01,7.199265913852033183e-01
2.706214622479240361e+01,7.174976240407239247e-01
2.713431194805851376e+01,7.151846267349096786e-01
2.720647767132462747e+01,7.129364659200968513e-01
2.727864339459074117e+01,7.107009691634941229e-01
2.735080911785685132e+01,7.084254728899148645e-01
2.742297484112296857e+01,7.060561268319622830e-01
2.749514056438907872e+01,7.035362023941182930e-01
2.756730628765519242e+01,7.008067850910499885e-01
2.763947201092130612e+01,6.978268734246318994e-01
2.771163773418741982e+01,6.946004514711304756e-01
2.778380345745352997e+01,6.911823388544230395e-01
2.785596918071964723e+01,6.876424730461446755e-01
2.792813490398575738e+01,6.840363692862664324e-01
2.800030062725187108e+01,6.803824430751057584e-01
2.807246635051798478e+01,6.766686134315860190e-01
2.814463207378409493e+01,6.728695303866343291e-01
2.821679779705021218e+01,6.689573972941509350e-01
2.828896352031632233e+01,6.649057900256846176e-01
2.836112924358243603e+01,6.606924371568935195e-01
2.843329496684854973e+01,6.563008798110441244e-01
2.850546069011466344e+01,6.517214605672139172e-01
2.857762641338077358e+01,6.469517949220419117e-01
2.864979213664689084e+01,6.419985262386826985e-01
2.872195785991300099e+01,6.368785177696353328e-01
2.879412358317911824e+01,6.316161124591708198e-01
2.886628930644522839e+01,6.262425795452702948e-01
2.893845502971133854e+01,6.207935109134078422e-01
2.901062075297745579e+01,6.153056032760657601e-01
2.908278647624356594e+01,6.098142229131523484e-01
2.915495219950967964e+01,6.043526934579064314e-01
2.922711792277579335e+01,5.989508882998968442e-01
2.929928364604190705e+01,5.936359121899876801e-01
2.937144936930801720e+01,5.884316838851166853e-01
2.944361509257413445e+01,5.833587953412178173e-01
2.951578081584024460e+01,5.784344556865108622e-01
2.958794653910636185e+01,5.736715199050917979e-01
2.966011226237247200e+01,5.690780841080346208e-01
2.973227798563858215e+01,5.646556556371414848e-01
2.980444370890469941e+01,5.603983014803866070e-01
2.987660943217080955e+01,5.562915006927912076e-01
2.994877515543692326e+01,5.523114065629287639e-01
3.002094087870303696e+01,5.484270640931941942e-01
3.009310660196915066e+01,5.446080326537059424e-01
3.016527232523526081e+01,5.408346129965135862e-01
3.023743804850137806e+01,5.371147432061911253e-01
3.030960377176748821e+01,5.334933840962127194e-01
3.038176949503360547e+01,5.300331054134018727e-01
3.045393521829971561e+01,5.267928986844111483e-01
3.052610094156582576e+01,5.238007813715701566e-01
3.059826666483194302e+01,5.210447103710580397e-01
3.067043238809805317e+01,5.184918705462128186e-01
3.074259811136416687e+01,5.160957257062396275e-01
3.081476383463028057e+01,5.138076514960119301e-01
3.088692955789639427e+01,5.115746771193898645e-01
3.095909528116250797e+01,5.093441413879477020e-01
3.103126100442862167e+01,5.070644797440574392e-01
3.110342672769473182e+01,5.046834810739871946e-01
3.117559245096084908e+01,5.021453217981795003e-01
3.124775817422695923e+01,4.993933214200783621e-01
3.131992389749306938e+01,4.963865659597829216e-01
3.139208962075918663e+01,4.931365285200628445e-01
3.146425534402529678e+01,4.896968849252844591e-01
3.153642106729141048e+01,4.861416624731637048e-01
3.160858679055752418e+01,4.825255770426107316e-01
3.168075251382363788e+01,4.788628526291248133e-01
3.175291823708975159e+01,4.751405499118626086e-01
3.182508396035586529e+01,4.713327232641968401e-01
3.189724968362197544e+01,4.674105829629643938e-01
3.196941540688809269e+01,4.633483625968807806e-01
3.204158113015420639e+01,4.591242920547170536e-01
3.211374685342031654e+01,4.547221880772643887e-01
3.218591257668642669e+01,4.501324885857355129e-01
3.225807829995254394e+01,4.453535487096229040e-01
3.233024402321865409e+01,4.403929407140745322e-01
3.240240974648477135e+01,4.352673278550235336e-01
3.247457546975088150e+01,4.300020154908245629e-01
3.254674119301699875e+01,4.246284640012858436e-01
3.261890691628310890e+01,4.191824714644185601e-01
3.269107263954921905e+01,4.137007678096397134e-01
3.276323836281533630e+01,4.082184831726672347e-01
3.283540408608144645e+01,4.027685712834349063e-01
3.290756980934755660e+01,3.973807975669561565e-01
3.297973553261367385e+01,3.920819872219124536e-01
3.305190125587978400e+01,3.868956161856151876e-01
3.312406697914590126e+01,3.818420985518356514e-01
3.319623270241201141e+01,3.769381207010462642e-01
3.326839842567812155e+01,3.721963536462620792e-01
3.334056414894423881e+01,3.676241419115225950e-01
3.341272987221034896e+01,3.632223817289081946e-01
3.348489559547646621e+01,3.589843292007873221e-01
3.355706131874257636e+01,3.548945934614209374e-01
3.362922704200869362e+01,3.509285035607008774e-01
3.370139276527480376e+01,3.470552501572201076e-01
3.377355848854091391e+01,3.432437551238854412e-01
3.384572421180703117e+01,3.394771652340520252e-01
3.391788993507314132e+01,3.357657812204215553e-01
3.399005565833925857e+01,3.321561876252044909e-01
3.406222138160536872e+01,3.287156050135361940e-01
3.413438710487147887e+01,3.254999897218782690e-01
3.420655282813759612e+01,3.225309570754459343e-01
3.427871855140371338e+01,3.197972107091062721e-01
3.435088427466981642e+01,3.172622714459889526e-01
3.442304999793593367e+01,3.148802648003286020e-01
3.449521572120205093e+01,3.126003985585740774e-01
3.456738144446815397e+01,3.103712901652879164e-01
3.463954716773427123e+01,3.081404447695185733e-01
3.471171289100038848e+01,3.058563478572546845e-01
3.478387861426649863e+01,3.034672620761311723e-01
3.485604433753260878e+01,3.009160104969141325e-01
3.492821006079872603e+01,2.981468705627179361e-01
3.500037578406484329e+01,2.951230313121576687e-01
3.507254150733095344e+01,2.918578801752891305e-01
3.514470723059706359e+01,2.884088295618486564e-01
3.521687295386318084e+01,2.848518732106398166e-01
3.528903867712929099e+01,2.812356952355282158e-01
3.536120440039540114e+01,2.775737358069272354e-01
3.543337012366151839e+01,2.738515604075613674e-01
3.550553584692762854e+01,2.700417667730633520e-01
3.557770157019374579e+01,2.661165903731991245e-01
3.564986729345985594e+01,2.620497037939808482e-01
3.572203301672596609e+01,2.578201602441693718e-01
3.579419873999208335e+01,2.534115321140252841e-01
3.586636446325820060e+01,2.488152704424811401e-01
3.593853018652430364e+01,2.440302105165469693e-01
3.601069590979042090e+01,2.390648143411358284e-01
3.608286163305653815e+01,2.339364468377062301e-01
3.615502735632264120e+01,2.286708518141210844e-01
3.622719307958875845e+01,2.233001129652607275e-01
3.629935880285487571e+01,2.178600433888881749e-01
3.637152452612099296e+01,2.123872508342752874e-01
3.644369024938709600e+01,2.069170219358713592e-01
3.651585597265321326e+01,2.014818024730804513e-01
3.658802169591933051e+01,1.961113973673712929e-01
3.666018741918544066e+01,1.908317926469495496e-01
3.673235314245155081e+01,1.856667430949075215e-01
3.680451886571766806e+01,1.806358982034447225e-01
3.687668458898377821e+01,1.757557827226509384e-01
3.694885031224988836e+01,1.710385370848765962e-01
3.702101603551600562e+01,1.664909910936219484e-01
3.709318175878211576e+01,1.621133726360046989e-01
3.716534748204823302e+01,1.578984353186739520e-01
3.723751320531434317e+01,1.538298503721516886e-01
3.730967892858045332e+01,1.498823519098084478e-01
3.738184465184657057e+01,1.460245398216395984e-01
3.745401037511268783e+01,1.422264867581312653e-01
3.752617609837879087e+01,1.384708999847364952e-01
3.759834182164490812e+01,1.347735913095418070e-01
3.767050754491102538e+01,1.311807775565838607e-01
3.774267326817714263e+01,1.277611992500856941e-01
3.781483899144324567e+01,1.245658807382032385e-01
3.788700471470936293e+01,1.216213241238165849e-01
3.795917043797548018e+01,1.189071252247611982e-01
3.803133616124158323e+01,1.163874419254974646e-01
3.810350188450770048e+01,1.140164648429957128e-01
3.817566760777381774e+01,1.117441658722391346e-01
3.824783333103992788e+01,1.095177766070795367e-01
3.831999905430603803e+01,1.072866915510972685e-01
3.839216477757215529e+01,1.049995859718539232e-01
3.846433050083826544e+01,1.026041774260121747e-01
3.853649622410437559e+01,1.000455017651747519e-01
3.860866194737049284e+01,9.726660246339099980e-02
3.868082767063660299e+01,9.423327530802447227e-02
3.875299339390272024e+01,9.096024175943086265e-02
3.882515911716883039e+01,8.750718599477046167e-02
3.889732484043494054e+01,8.394848374903987609e-02
3.896949056370105779e+01,8.033300320753565538e-02
3.904165628696717505e+01,7.667193840118270709e-02
3.911382201023328520e+01,7.294956542909794561e-02
3.918598773349939535e+01,6.913927745531568692e-02
3.925815345676551260e+01,6.521256514437569207e-02
3.933031918003162986e+01,6.114406313537390503e-02
3.940248490329773290e+01,5.691194505264018239e-02
3.947465062656385015e+01,5.250142321887868446e-02
3.954681634982996741e+01,4.790350776386244347e-02
3.961898207309607045e+01,4.311765799348420830e-02
3.969114779636218771e+01,3.815273378335063553e-02
3.976331351962830496e+01,3.302628722873796746e-02
3.983547924289441511e+01,2.776427414609073871e-02
3.990764496616052526e+01,2.239940623199595041e-02
3.997981068942664251e+01,1.696697491683818795e-02
4.005197641269275266e+01,1.150407876474619263e-02
4.012414213595886281e+01,6.045480091049373547e-03
4.019630785922498006e+01,6.237160390946495719e-04
4.026847358249109021e+01,-4.732016952417679792e-03
4.034063930575720747e+01,-9.995278228909427673e-03
4.041280502902331762e+01,-1.514302351183131369e-02
4.048497075228942776e+01,-2.015563704903985259e-02
4.055713647555554502e+01,-2.501685548979772078e-02
4.062930219882166227e+01,-2.971502357502580835e-02
4.070146792208777242e+01,-3.424366654852543934e-02
4.077363364535388257e+01,-3.860299443850291612e-02
4.084579936861999983e+01,-4.280083611814098493e-02
4.091796509188611708e+01,-4.685464396159137040e-02
4.099013081515222012e+01,-5.078947425641288510e-02
4.106229653841833738e+01,-5.463765696838126379e-02
4.113446226168445463e+01,-5.842870746542391108e-02
4.120662798495055767e+01,-6.217613501564660250e-02
4.127879370821667493e+01,-6.586550301744714675e-02
4.135095943148279218e+01,-6.944482591459222309e-02
4.142312515474890233e+01,-7.284689373678861213e-02
4.149529087801501248e+01,-7.602061455162907599e-02
4.156745660128112974e+01,-7.894636001869005659e-02
4.163962232454723988e+01,-8.164202884903128121e-02
4.171178804781335003e+01,-8.414739939147809766e-02
4.178395377107946729e+01,-8.650731651277462908e-02
4.185611949434557744e+01,-8.877333981730085866e-02
